,1700.0 µM Pi (1),850.0 µM Pi (1),425.0 µM Pi (1),212.5 µM Pi (1),106.25 µM Pi (1),53.125 µM Pi (1),26.5625 µM Pi (1),13.28125 µM Pi (1),6.640625 µM Pi (1),3.3203125 µM Pi (1),1.66015625 µM Pi (1),0.830078125 µM Pi (1),1700.0 µM Pi (2),850.0 µM Pi (2),425.0 µM Pi (2),212.5 µM Pi (2),106.25 µM Pi (2),53.125 µM Pi (2),26.5625 µM Pi (2),13.28125 µM Pi (2),6.640625 µM Pi (2),3.3203125 µM Pi (2),1.66015625 µM Pi (2),0.830078125 µM Pi (2),time
262,210.95999999999998,202.39999999999998,191.2,184.23999999999998,178.24,165.92,166.0,163.99999999999997,164.08,157.52,156.4,161.2,207.83999999999997,199.84,191.28,177.2,160.32,165.68,163.51999999999998,161.11999999999998,158.72,157.2,155.2,160.47999999999996,6404.0
263,211.84,202.48,191.35999999999999,183.92,177.76,165.36,166.79999999999998,164.48,163.84,155.92,156.79999999999998,161.52,207.83999999999997,200.07999999999998,190.79999999999998,176.96,159.44,166.07999999999998,163.03999999999996,161.6,158.8,156.88,155.2,159.6,6428.7
264,211.75999999999996,202.64,191.2,184.16,178.24,166.55999999999997,165.44,164.08,164.23999999999998,157.35999999999999,156.72,161.11999999999998,208.15999999999997,199.92,190.95999999999998,176.87999999999997,159.92,165.68,163.27999999999997,161.84,158.23999999999998,156.64,154.88,160.24,6453.4
265,211.84,201.75999999999996,192.07999999999998,184.08,178.48,166.4,166.32,163.84,163.92,157.76,156.48,161.75999999999996,207.83999999999997,200.47999999999996,191.35999999999999,176.79999999999998,160.24,165.92,163.67999999999998,161.35999999999999,158.48,156.48,154.64,160.24,6478.1
266,212.23999999999998,203.12,191.99999999999997,184.55999999999997,177.76,166.72,166.23999999999998,164.72,164.31999999999996,157.44,156.32,161.2,208.48,200.88,190.79999999999998,177.68,160.39999999999998,166.0,163.2,161.6,158.64,156.95999999999998,154.79999999999998,160.39999999999998,6502.8
267,212.71999999999997,203.03999999999996,191.35999999999999,184.72,178.07999999999998,166.32,166.64000000000001,163.44,164.16,156.16,156.79999999999998,161.04,209.04,200.32,191.35999999999999,177.04,160.0,166.55999999999997,163.6,161.84,158.64,157.11999999999998,155.12,160.64,6527.5
268,212.64,203.03999999999996,191.67999999999998,184.48,178.79999999999998,166.23999999999998,165.51999999999998,163.92,163.99999999999997,156.48,156.4,161.35999999999999,208.88,200.56,191.67999999999998,177.2,159.84,166.55999999999997,162.32,162.07999999999998,159.2,156.88,154.39999999999998,161.04,6552.2
269,213.03999999999996,203.12,192.16,184.95999999999998,179.11999999999998,166.32,166.07999999999998,164.08,163.35999999999999,157.35999999999999,156.32,161.2,209.11999999999998,201.43999999999997,191.04,177.92000000000002,160.07999999999998,166.55999999999997,163.27999999999997,162.16,159.12,156.4,154.39999999999998,160.47999999999996,6576.9
270,212.88,203.2,192.39999999999998,184.79999999999998,178.32,166.4,166.0,164.72,164.4,157.28,156.48,161.11999999999998,209.04,200.24,191.67999999999998,177.28,159.67999999999998,166.0,163.51999999999998,162.56,158.8,157.35999999999999,154.48,159.84,6601.6
271,213.12,203.84,192.48,184.79999999999998,178.88,166.32,166.07999999999998,164.31999999999996,164.08,157.28,156.4,161.35999999999999,209.67999999999998,201.6,191.52,178.32,160.39999999999998,166.48,163.2,161.75999999999996,158.72,157.11999999999998,154.96,159.92,6626.3
272,213.27999999999997,203.99999999999997,192.56,185.59999999999997,178.79999999999998,166.64000000000001,166.23999999999998,164.55999999999997,163.51999999999998,157.35999999999999,156.4,161.52,209.67999999999998,201.75999999999996,191.84,178.32,160.0,166.87999999999997,163.6,161.67999999999998,158.88,156.79999999999998,154.96,159.44,6651.0
273,213.51999999999998,203.99999999999997,192.39999999999998,185.2,179.20000000000002,166.32,166.64000000000001,164.48,164.16,156.64,156.0,161.2,209.76,202.56,191.99999999999997,178.15999999999997,160.64,167.35999999999999,163.35999999999999,161.67999999999998,159.04,157.52,154.79999999999998,160.07999999999998,6675.7
274,213.12,204.23999999999998,192.07999999999998,185.12,178.79999999999998,166.72,166.79999999999998,164.55999999999997,164.55999999999997,157.68,156.32,161.67999999999998,209.67999999999998,202.16,192.07999999999998,177.92000000000002,160.39999999999998,166.64000000000001,163.27999999999997,161.75999999999996,158.88,156.95999999999998,155.12,159.84,6700.4
275,213.99999999999997,203.76,192.95999999999998,185.51999999999998,178.72,166.32,166.64000000000001,164.64,164.08,156.95999999999998,156.32,161.28,210.47999999999996,202.32,191.52,177.6,160.39999999999998,166.07999999999998,163.76,162.32,158.56,157.35999999999999,154.55999999999997,160.39999999999998,6725.1
276,213.99999999999997,204.4,193.51999999999998,185.68,179.35999999999999,166.16,166.48,165.04,163.92,157.11999999999998,156.16,161.6,210.88,202.48,192.39999999999998,177.68,160.39999999999998,167.28,163.6,161.84,158.96,156.64,155.35999999999999,160.71999999999997,6749.8
277,214.23999999999998,204.4,193.12,184.79999999999998,179.76,166.07999999999998,165.83999999999997,163.92,164.23999999999998,156.64,156.56,160.95999999999998,210.56,202.07999999999998,193.03999999999996,178.48,160.56,166.32,163.27999999999997,162.16,159.12,157.44,155.12,159.6,6774.5
278,214.48,204.48,193.6,185.59999999999997,180.0,167.04,167.2,164.48,163.92,157.04,156.56,161.11999999999998,210.39999999999998,203.27999999999997,192.8,178.32,161.28,167.11999999999998,163.67999999999998,161.92,159.35999999999999,157.44,155.12,160.32,6799.2
279,214.88,204.88,193.67999999999998,185.76,179.43999999999997,166.0,166.4,164.08,164.31999999999996,157.04,156.56,161.92,211.52,202.56,192.48,178.32,160.95999999999998,166.0,163.92,161.92,158.48,156.72,154.79999999999998,161.04,6823.9
280,214.72,205.12,193.2,186.16,179.04,166.79999999999998,166.55999999999997,164.55999999999997,163.67999999999998,157.76,157.04,161.52,210.64,203.03999999999996,193.51999999999998,179.43999999999997,161.2,166.32,163.51999999999998,161.2,159.04,156.88,155.12,160.32,6848.6
281,215.12,205.27999999999997,194.4,185.12,178.96,166.55999999999997,166.87999999999997,164.48,163.92,157.35999999999999,156.88,161.84,211.92,202.71999999999997,193.12,178.79999999999998,161.28,166.87999999999997,163.99999999999997,161.28,158.88,157.28,154.88,160.24,6873.3
282,215.12,205.68,193.67999999999998,186.4,180.0,166.79999999999998,166.87999999999997,165.04,164.4,157.35999999999999,156.56,161.75999999999996,211.2,203.27999999999997,193.51999999999998,179.11999999999998,161.28,166.07999999999998,163.2,161.28,159.28,157.11999999999998,154.96,159.6,6898.0
283,215.27999999999997,205.51999999999998,194.31999999999996,186.87999999999997,179.76,167.2,167.11999999999998,165.27999999999997,164.08,156.88,156.79999999999998,161.28,211.92,203.44,193.2,178.24,160.79999999999998,166.72,163.84,161.92,159.12,157.2,154.96,160.56,6922.7
284,215.44,205.92,194.31999999999996,186.48,179.76,166.48,166.96,164.95999999999998,164.23999999999998,156.95999999999998,156.64,161.43999999999997,211.92,202.64,194.23999999999998,178.39999999999998,161.11999999999998,167.44,163.99999999999997,162.48,158.56,157.28,154.96,159.76,6947.4
285,215.68,206.0,194.08,186.72,179.84,167.11999999999998,166.96,164.64,164.55999999999997,156.79999999999998,156.56,161.2,211.75999999999996,203.27999999999997,193.12,179.43999999999997,161.2,167.44,163.84,162.16,158.56,158.0,155.04,160.0,6972.1
286,215.76,206.07999999999998,195.04,187.04,179.28,167.11999999999998,166.79999999999998,164.4,164.4,157.44,156.56,161.52,212.16,203.6,194.31999999999996,179.11999999999998,161.04,166.87999999999997,164.16,162.16,158.72,157.6,155.35999999999999,160.07999999999998,6996.8
287,216.07999999999998,206.64000000000001,194.31999999999996,186.48,180.15999999999997,166.23999999999998,166.4,164.4,164.31999999999996,157.11999999999998,156.0,160.79999999999998,212.95999999999998,204.16,193.84,179.35999999999999,161.35999999999999,166.72,163.99999999999997,162.07999999999998,159.51999999999998,157.28,154.96,160.07999999999998,7021.5
288,216.16,206.87999999999997,195.27999999999997,186.87999999999997,180.39999999999998,167.04,166.87999999999997,164.23999999999998,163.76,156.72,156.95999999999998,160.71999999999997,213.03999999999996,204.31999999999996,193.92,179.52,161.43999999999997,167.6,163.12,162.64,159.12,157.28,155.12,160.15999999999997,7046.2
289,216.55999999999997,206.96,194.95999999999998,186.55999999999997,180.32,167.51999999999998,166.64000000000001,164.64,164.16,157.52,156.72,161.52,212.8,204.72,194.64,180.15999999999997,161.84,167.11999999999998,163.99999999999997,162.23999999999998,159.04,156.95999999999998,155.35999999999999,160.24,7070.9
290,216.96,207.04,194.55999999999997,186.72,180.0,166.87999999999997,167.11999999999998,164.79999999999998,164.16,157.11999999999998,156.32,161.99999999999997,212.88,204.88,194.55999999999997,179.67999999999998,160.88,167.35999999999999,163.6,161.84,158.48,157.84,154.64,160.64,7095.6
291,217.11999999999998,207.2,195.36,186.96,180.15999999999997,166.79999999999998,166.64000000000001,164.79999999999998,164.79999999999998,157.28,156.64,161.43999999999997,212.64,204.23999999999998,194.55999999999997,179.6,161.67999999999998,167.6,163.99999999999997,162.64,159.35999999999999,157.04,155.2,161.2,7120.3
292,217.35999999999999,207.2,195.12,187.04,179.84,167.11999999999998,167.51999999999998,164.4,163.44,156.88,156.48,161.35999999999999,213.44,204.64,194.48,179.52,161.67999999999998,167.68,163.6,162.07999999999998,159.76,156.95999999999998,154.79999999999998,159.28,7145.0
293,216.23999999999998,207.51999999999998,195.36,186.87999999999997,180.95999999999998,167.51999999999998,167.04,164.72,164.72,156.95999999999998,156.16,161.35999999999999,213.76,204.55999999999997,194.55999999999997,179.84,161.52,167.28,163.92,162.16,159.12,157.84,155.28,159.28,7169.7
294,217.11999999999998,207.2,195.68,187.04,180.32,167.28,167.11999999999998,164.88,164.31999999999996,157.52,156.88,160.32,213.6,204.95999999999998,194.88,180.24,161.43999999999997,167.83999999999997,163.35999999999999,161.92,159.04,157.28,155.12,160.47999999999996,7194.4
295,217.68,207.35999999999999,195.83999999999997,187.51999999999998,180.88,167.68,166.87999999999997,164.79999999999998,164.55999999999997,157.76,156.95999999999998,161.52,213.6,205.36,194.72,180.15999999999997,162.32,167.76,163.92,162.48,159.6,157.68,155.44,159.84,7219.1
296,217.6,207.92000000000002,195.36,187.11999999999998,180.88,167.68,167.04,165.36,163.76,157.6,157.11999999999998,161.75999999999996,214.4,205.36,195.04,180.47999999999996,162.07999999999998,168.0,164.55999999999997,162.64,159.67999999999998,157.84,154.88,159.84,7243.8
297,217.35999999999999,207.68,195.83999999999997,187.68,180.24,167.28,166.87999999999997,165.44,164.16,157.28,156.64,161.11999999999998,214.23999999999998,205.68,195.44,180.64,162.07999999999998,167.76,164.23999999999998,161.92,159.04,157.68,155.28,159.92,7268.5
298,217.83999999999997,207.92000000000002,195.76,187.76,180.64,169.67999999999998,167.92000000000002,165.76,165.36,157.35999999999999,156.4,162.56,215.04,205.76,194.55999999999997,180.39999999999998,163.27999999999997,169.11999999999998,164.08,165.76,159.28,157.28,157.68,159.51999999999998,7293.2
299,217.04,208.24,196.23999999999998,188.0,180.88,168.15999999999997,167.44,165.27999999999997,164.55999999999997,157.2,156.88,161.67999999999998,215.12,205.51999999999998,195.27999999999997,180.88,162.56,168.07999999999998,163.92,162.88,159.51999999999998,157.44,154.39999999999998,160.0,7317.9
300,218.56,208.15999999999997,196.55999999999997,187.68,181.11999999999998,168.0,167.44,165.12,163.92,156.79999999999998,156.48,160.79999999999998,215.27999999999997,206.23999999999998,194.95999999999998,179.84,161.92,167.76,163.76,161.99999999999997,158.88,157.68,155.28,161.04,7342.6
301,218.88,208.79999999999998,196.4,188.07999999999998,181.04,167.68,167.44,165.12,163.99999999999997,157.11999999999998,156.72,161.11999999999998,214.79999999999998,206.55999999999997,195.76,180.56,162.71999999999997,167.76,164.4,162.39999999999998,158.72,156.79999999999998,154.72,160.64,7367.3
302,218.88,208.79999999999998,196.48,187.83999999999997,180.64,167.28,167.28,164.48,164.4,157.44,157.11999999999998,161.99999999999997,215.83999999999997,206.16,196.0,181.67999999999998,161.92,168.24,163.92,162.48,159.44,157.6,155.28,160.39999999999998,7392.0
303,219.28,208.24,197.04,187.51999999999998,181.11999999999998,168.72,170.0,167.83999999999997,165.68,159.28,156.79999999999998,163.84,214.95999999999998,206.32,196.07999999999998,181.11999999999998,161.92,169.92,167.11999999999998,163.76,161.67999999999998,158.32,156.24,162.8,7416.7
304,219.04,209.28,196.96,188.24,181.11999999999998,167.76,167.28,165.12,164.72,156.48,157.04,161.52,215.59999999999997,206.87999999999997,196.32,180.24,161.92,168.07999999999998,164.55999999999997,162.32,159.35999999999999,157.35999999999999,154.96,162.64,7441.4
305,219.35999999999999,208.88,196.55999999999997,188.48,181.28,167.6,167.6,164.95999999999998,164.79999999999998,157.44,156.88,161.6,215.92,207.11999999999998,196.07999999999998,181.43999999999997,162.56,168.48,163.99999999999997,162.64,159.67999999999998,157.11999999999998,155.28,160.95999999999998,7466.1
306,219.52,209.67999999999998,196.87999999999997,188.32,181.04,167.51999999999998,169.6,167.51999999999998,165.44,158.32,159.51999999999998,163.51999999999998,215.76,205.92,197.6,181.2,162.32,167.68,166.55999999999997,163.99999999999997,160.79999999999998,159.35999999999999,157.04,161.92,7490.8
307,219.6,209.52,197.51999999999998,188.39999999999998,180.47999999999996,169.67999999999998,168.56,165.27999999999997,164.79999999999998,157.76,158.88,163.2,217.04,207.04,197.28,181.11999999999998,164.64,168.07999999999998,165.04,163.6,160.32,159.67999999999998,156.64,161.75999999999996,7515.5
308,219.67999999999998,210.0,197.35999999999999,188.64,182.39999999999998,168.32,167.2,166.72,165.68,157.92,158.32,162.32,216.0,207.51999999999998,197.04,181.6,162.95999999999998,168.24,164.72,164.23999999999998,160.24,157.52,156.0,160.56,7540.2
309,219.84,209.67999999999998,197.35999999999999,188.39999999999998,181.92,168.32,167.68,164.79999999999998,164.72,157.35999999999999,157.44,161.67999999999998,216.64000000000001,207.92000000000002,197.11999999999998,181.28,164.55999999999997,167.2,164.72,162.39999999999998,159.84,157.2,154.96,160.56,7564.9
310,220.24,210.24,197.51999999999998,188.48,183.84,168.39999999999998,169.6,166.72,165.92,159.12,157.04,161.35999999999999,217.04,207.35999999999999,196.64000000000001,181.52,163.27999999999997,170.15999999999997,166.07999999999998,163.35999999999999,161.11999999999998,159.92,155.6,160.39999999999998,7589.6
311,220.47999999999996,210.32,197.51999999999998,188.48,181.92,167.11999999999998,167.6,165.44,164.4,157.44,156.79999999999998,161.2,217.35999999999999,207.35999999999999,197.44,181.99999999999997,162.88,168.07999999999998,165.27999999999997,162.88,159.35999999999999,157.84,154.32,160.56,7614.3
312,220.56,210.47999999999996,197.83999999999997,188.88,181.52,167.6,167.11999999999998,164.88,165.51999999999998,157.35999999999999,156.79999999999998,161.99999999999997,215.59999999999997,208.0,197.04,181.04,162.95999999999998,168.79999999999998,164.16,162.16,159.51999999999998,157.35999999999999,155.04,160.0,7639.0
313,220.07999999999998,210.39999999999998,198.0,189.11999999999998,183.92,169.67999999999998,169.52,167.35999999999999,166.0,158.56,158.0,161.28,217.44,208.0,197.28,182.07999999999998,162.39999999999998,170.24,166.64000000000001,164.55999999999997,159.92,158.32,156.16,160.95999999999998,7663.7
314,220.15999999999997,210.71999999999997,198.24,189.35999999999999,181.75999999999996,168.0,167.51999999999998,164.79999999999998,164.31999999999996,157.68,156.56,161.52,217.04,208.79999999999998,197.68,181.84,162.8,168.32,164.55999999999997,162.71999999999997,159.44,157.6,155.44,160.64,7688.4
315,221.75999999999996,210.95999999999998,199.20000000000002,191.11999999999998,182.16,170.24,169.35999999999999,165.76,165.59999999999997,159.04,157.84,163.67999999999998,218.24,209.67999999999998,199.67999999999998,183.44,164.72,170.79999999999998,166.55999999999997,163.67999999999998,161.52,158.48,155.2,162.88,7713.1
316,220.88,210.56,198.56,189.04,183.2,170.47999999999996,167.83999999999997,165.04,163.99999999999997,156.56,157.11999999999998,163.35999999999999,217.6,208.0,198.0,182.56,165.36,169.35999999999999,164.88,163.12,159.92,157.44,155.04,162.64,7737.8
317,221.6,210.39999999999998,199.04,189.76,182.16,168.72,167.6,164.23999999999998,164.79999999999998,157.76,157.11999999999998,162.16,218.48,208.64,198.15999999999997,182.39999999999998,163.35999999999999,168.39999999999998,163.76,163.27999999999997,158.96,157.2,155.76,160.0,7762.5
318,221.35999999999999,211.35999999999999,199.04,189.6,182.56,168.64,167.83999999999997,165.44,165.36,157.52,156.72,161.28,218.07999999999998,208.88,198.24,182.23999999999998,163.27999999999997,168.64,165.12,162.71999999999997,159.28,158.07999999999998,154.88,160.47999999999996,7787.2
319,221.28,211.11999999999998,198.07999999999998,189.92,182.07999999999998,168.79999999999998,167.76,164.79999999999998,164.4,157.04,156.79999999999998,161.84,218.48,209.52,197.76,182.07999999999998,163.2,168.39999999999998,164.48,162.95999999999998,159.12,157.84,155.12,160.0,7811.9
320,221.92,211.84,198.72,189.52,182.56,168.24,167.68,165.36,165.27999999999997,157.76,156.88,161.35999999999999,218.15999999999997,209.43999999999997,198.88,182.71999999999997,163.35999999999999,168.32,164.88,163.35999999999999,160.0,156.0,155.12,159.76,7836.6
321,221.52,210.95999999999998,198.79999999999998,189.20000000000002,182.48,168.39999999999998,167.68,165.12,164.64,157.35999999999999,157.04,161.35999999999999,218.24,209.28,197.92000000000002,182.39999999999998,163.35999999999999,169.28,165.27999999999997,162.8,159.35999999999999,156.72,154.88,161.35999999999999,7861.3
